number,word,example
7184,shudder,I shudder to think what might have happened if we hadn't called the police.
7184,shudder,He described the accident in such graphic detail that I felt a shudder run down my spine.
7184,shudder,"The old house stood on a hill overlooking the town, its dilapidated state causing a visible shudder among potential buyers."
7184,shudder,Just the thought of eating liver and onions makes me shudder.
7185,fillet,I'm planning to grill a salmon fillet with lemon and herbs for dinner tonight.
7185,fillet,The chef expertly used a sharp knife to fillet the sea bass in front of the customers.
7185,fillet,She ordered the pan-fried cod fillet with a side of roasted vegetables at the restaurant.
7185,fillet,"After filleting the chicken breasts, I marinated them in a mixture of olive oil, garlic, and rosemary."
7185,fillet,"The recipe calls for a thick fillet of beef, but I only have thin slices; I'll have to adjust the cooking time."
7186,skid,"The car started to skid on the ice, and I struggled to regain control."
7186,skid,The delivery truck left a long skid mark on the asphalt after braking suddenly.
7186,skid,Be careful when applying the brakes on wet pavement; you don't want to skid.
7186,skid,"During the presentation, the speaker's argument began to skid off-topic, losing the audience's attention."
7186,skid,The company's profits took a skid in the last quarter due to increased competition.
7187,narrowly,The cyclist narrowly avoided a collision with the delivery truck when it swerved into his lane.
7187,narrowly,We narrowly missed our flight to Rome due to the traffic jam on the highway.
7187,narrowly,"The bill passed in the Senate, but only narrowly, with a vote of 51 to 49."
7187,narrowly,"She narrowly won the election, securing only a few hundred more votes than her opponent."
7187,narrowly,"After a tense few minutes, the bomb squad narrowly managed to defuse the device before it detonated."
7188,sneer,"He couldn't help but sneer at the suggestion, finding it utterly ridiculous."
7188,sneer,"With a sneer, she dismissed his attempts to apologize, clearly not ready to forgive him."
7188,sneer,"The bully's sneer was meant to intimidate, but the victim stood his ground."
7188,sneer,"Despite his attempts to appear confident, a sneer crept onto his face as he faced the daunting task."
7188,sneer,"The critic's review was filled with sneers and condescending remarks, tearing apart the artist's work."
7189,melodrama,"The play was a complete melodrama, filled with exaggerated emotions and improbable plot twists."
7189,melodrama,"Don't be such a melodrama queen; it's just a small scratch, not a life-threatening injury."
7189,melodrama,"While the film tried to be a serious drama, it often veered into melodrama with its overly dramatic music and acting."
7189,melodrama,"The news report, with its sensationalized language and tearful interviews, felt more like a melodrama than objective journalism."
7189,melodrama,I usually avoid historical romances because they often devolve into a predictable melodrama of forbidden love and tragic misunderstandings.
7190,disdain,The wealthy socialite looked at my old car with undisguised disdain.
7190,disdain,He spoke with disdain about people who hadn't traveled outside their own country.
7190,disdain,"Despite her disdain for reality television, she secretly enjoyed watching it when no one was around."
7190,disdain,The professor viewed the student's plagiarized essay with utter disdain.
7190,disdain,I have a deep disdain for anyone who mistreats animals.
7191,sniff,I could sniff the delicious aroma of freshly baked bread from down the street.
7191,sniff,The dog gave the package a quick sniff before wagging its tail excitedly.
7191,sniff,"She had a cold and would sniff occasionally throughout the meeting, trying to remain professional."
7191,sniff,"He gave a disdainful sniff at the suggestion, clearly unimpressed with the idea."
7191,sniff,"After the rain, you could sniff the earthy scent of the forest floor."
7192,rusty,"After years of disuse, the old swing set in the backyard was quite rusty."
7192,rusty,I haven't played the piano in ages; my skills are definitely rusty.
7192,rusty,"The antique car, though beautiful, had several rusty spots that needed restoration."
7192,rusty,"He hadn't spoken French since college, so he admitted his vocabulary was a little rusty."
7192,rusty,"The company's outdated technology had become rusty and inefficient, hindering their ability to compete."
