number,word,example
10213,goody,The children squealed with delight as Grandma pulled out a bag of goodies.
10213,goody,I brought a goody bag for everyone who helped with the bake sale.
10213,goody,She always brings little goodies to the office to brighten everyone's day.
10213,goody,"As a special treat, the hotel left a selection of local goodies in our room upon arrival."
10213,goody,"After a successful negotiation, both parties agreed to a few final goodies that sealed the deal."
10214,squeal,The brakes on my old car squeal loudly whenever I try to stop quickly.
10214,squeal,The children would squeal with delight whenever they saw the ice cream truck coming down the street.
10214,squeal,She threatened to squeal to the authorities if he didn't return the stolen money.
10214,squeal,"Despite the intense pressure from his colleagues, he refused to squeal on his friend."
10214,squeal,"The microphone emitted a high-pitched squeal, causing everyone in the audience to cover their ears."
10215,elf,"My little sister insists that she saw an elf hiding in the garden, but I think it was just a squirrel."
10215,elf,"The children were excited to meet the Christmas elf at the mall, who handed out candy canes and posed for photos."
10215,elf,"In Tolkien's legendarium, the elves are known for their wisdom, grace, and mastery of crafts."
10215,elf,"He dressed up as an elf for the holiday party, complete with pointy ears and green tights."
10215,elf,"The environmental activist group referred to themselves as 'Earth's Little Helpers,' a tongue-in-cheek reference to the mythical elf figure."
10216,cynic,"After years of political disappointments, he'd become quite the cynic, dismissing every new initiative as just another empty promise."
10216,cynic,Don't be such a cynic; sometimes people really do act out of genuine kindness.
10216,cynic,The company's failure to deliver on its promises turned many loyal customers into cynics.
10216,cynic,"While some saw the merger as a positive step, the more seasoned employees remained cynics, predicting layoffs and decreased benefits."
10216,cynic,"The journalist's sharp, cynical wit made him a popular, albeit controversial, commentator on current affairs."
10217,taunt,"The bully would often taunt the smaller children on the playground, calling them names and making fun of their clothes."
10217,taunt,"Despite the team's losing streak, the coach warned them not to taunt their opponents, even if they were clearly weaker."
10217,taunt,The flashing message on the website seemed to taunt me with its promise of exclusive deals if I just signed up.
10217,taunt,"He tried to ignore the hecklers in the crowd, knowing that any reaction would only encourage them to taunt him further."
10217,taunt,The politician's carefully crafted speech was designed to taunt the opposition party without directly attacking their policies.
