number,word,example
11302,suffocate,"He tried to suffocate his anger, but it eventually burst out in a fit of rage."
11302,suffocate,The oppressive atmosphere of the small town seemed to suffocate any ambition or creativity.
11303,convulsion,"The sudden high fever caused the child to go into a violent convulsion, terrifying his parents."
11303,convulsion,The political scandal sent the government into a convulsion of infighting and accusations.
11303,convulsion,"He gripped the table tightly, trying to control the convulsion that threatened to overwhelm him."
11303,convulsion,"Witnessing the seizure, she described it as a frightening convulsion that shook the patient's entire body."
11303,convulsion,"The market experienced a brief convulsion after the unexpected announcement, with stocks plummeting rapidly before recovering slightly."
11304,epilepsy,"After a series of tests, the doctor diagnosed him with epilepsy and prescribed medication to manage his seizures."
11304,epilepsy,"Living with epilepsy can be challenging, but with proper treatment and support, individuals can lead fulfilling lives."
11304,epilepsy,"My neighbor has epilepsy, and she always carries a medical alert bracelet in case she needs assistance during a seizure."
11304,epilepsy,"The research team is investigating new therapies for drug-resistant epilepsy, hoping to improve the quality of life for patients."
11304,epilepsy,"It's important to be aware of the first aid procedures for someone having a seizure caused by epilepsy, such as protecting their head and timing the event."
11305,angler,The dedicated angler spent hours patiently waiting for a bite in the early morning mist.
11305,angler,"My grandfather was a keen angler, and he taught me everything I know about fishing."
11305,angler,The local conservation group is working to protect the river habitat for anglers and other recreational users.
11305,angler,"Despite the heavy rain, several anglers were still out on the pier, hoping to catch some sea bass."
11305,angler,"According to the fishing regulations, each angler is limited to catching only three trout per day."
11306,thrash,"The band started to thrash wildly on stage, much to the delight of the mosh pit."
11306,thrash,"After losing the game, the coach threatened to thrash the team during practice."
11306,thrash,"The hurricane caused the waves to thrash against the shoreline, eroding the beach."
11306,thrash,"I spent hours trying to thrash out a solution to the problem with my colleagues, but we're still stuck."
11306,thrash,The bill was heavily amended and thrashed about in committee before finally being passed by the legislature.
11307,scuffle,"There was a brief scuffle outside the bar after closing time, but security quickly broke it up."
11307,scuffle,I heard a scuffle in the hallway and peeked out to see the cat chasing a dust bunny.
11307,scuffle,The police report described the incident as a minor scuffle involving two intoxicated individuals.
11307,scuffle,"Despite the heated debate, the meeting ended without any actual scuffle or physical violence."
11307,scuffle,"The children had a playful scuffle over the toy, but no one was seriously hurt."
11308,totter,"After a few too many glasses of wine, he began to totter precariously on his feet."
11308,totter,"The old wooden fence seemed to totter in the wind, threatening to collapse at any moment."
11308,totter,"She watched her toddler totter across the room, arms outstretched for balance."
11308,totter,"The company's financial stability began to totter after the scandal broke, causing investors to lose confidence."
11308,totter,"Despite his injuries, the boxer managed to totter back to his corner, determined to finish the fight."
11309,unfurl,"As the ship approached the harbor, they began to unfurl the sails, catching the wind to guide them in."
11309,unfurl,"With a flourish, the magician made a silk scarf unfurl from his empty hand, much to the audience's delight."
11309,unfurl,"The protesters gathered in the square, ready to unfurl their banners and make their voices heard."
11309,unfurl,"I watched the fern unfurl its delicate fronds in the warm, humid air of the greenhouse."
11309,unfurl,"The company plans to unfurl its new marketing campaign next quarter, hoping to boost sales significantly."
11310,deterrence,The country's military buildup is intended as a deterrence against potential aggression from its neighbors.
11310,deterrence,"Hopefully, the increased security measures will act as a strong deterrence to shoplifters."
11310,deterrence,Nuclear deterrence is a complex and controversial strategy for preventing large-scale wars.
11310,deterrence,Do you think that stricter penalties are an effective deterrence for drunk driving?
11310,deterrence,"Despite the risks, the potential rewards weren't enough to provide a real deterrence; he went ahead and took the gamble."
11311,detriment,Skipping breakfast is often to the detriment of your concentration throughout the morning.
11311,detriment,The constant negativity in the office was a real detriment to team morale.
11311,detriment,He argued that the new regulations would be a detriment to small businesses.
11311,detriment,"While the exercise was challenging, it was ultimately to my benefit, not my detriment."
11311,detriment,"Smoking is a serious detriment to your health, increasing your risk of various diseases."
11312,variegated,"The garden was full of variegated hostas, their leaves a beautiful mix of green and white."
11312,variegated,"She admired the variegated patterns in the antique Persian rug, noting the subtle shifts in color."
11312,variegated,"The museum displayed a collection of variegated marbles, each with unique and swirling veins."
11312,variegated,"The plant shop had a wide selection of variegated succulents, adding a touch of visual interest to any windowsill."
